security,trade_date,display_name,open,close,high,low,pre_close,change_pct,volume
GDAXI,2019-10-23,德国DAX指数,12702.92,12798.19,12819.22,12699.85,12754.69,0.34,76218.69
GDAXI,2019-10-22,德国DAX指数,12757.73,12754.69,12791.31,12730.7,12747.96,0.05,79430.69
GDAXI,2019-10-21,德国DAX指数,12661.93,12747.96,12787.35,12646.28,12633.6,0.91,80978.19
GDAXI,2019-10-18,德国DAX指数,12637.01,12633.6,12700.38,12603.17,12654.95,-0.17,88676.06
GDAXI,2019-10-17,德国DAX指数,12655.32,12654.95,12814.49,12647.86,12670.11,-0.12,99302.19
GDAXI,2019-10-16,德国DAX指数,12644.18,12670.11,12698.37,12603.83,12629.79,0.32,99475.88
GDAXI,2019-10-15,德国DAX指数,12565.68,12629.79,12682.4,12511.9,12486.56,1.15,94185.44
GDAXI,2019-10-14,德国DAX指数,12468.78,12486.56,12495.24,12387.95,12511.65,-0.2,59086.87
GDAXI,2019-10-11,德国DAX指数,12248.88,12511.65,12511.65,12240.94,12164.2,2.86,100870.0
GDAXI,2019-10-10,德国DAX指数,12082.89,12164.2,12202.71,12029.46,12094.26,0.58,88437.81
GDAXI,2019-10-09,德国DAX指数,11973.82,12094.26,12165.53,11953.12,11970.2,1.04,68812.69
GDAXI,2019-10-08,德国DAX指数,12097.89,11970.2,12097.94,11933.02,12097.43,-1.05,80877.56
GDAXI,2019-10-07,德国DAX指数,12008.77,12097.43,12105.09,11969.32,12012.81,0.7,65613.94
GDAXI,2019-10-04,德国DAX指数,11958.31,12012.81,12012.91,11878.98,11925.25,0.73,88134.31
GDAXI,2019-10-02,德国DAX指数,12221.74,11925.25,12226.86,11925.25,12263.83,-2.76,95635.94
GDAXI,2019-10-01,德国DAX指数,12469.67,12263.83,12497.28,12263.83,12428.08,-1.32,78839.19
GDAXI,2019-09-30,德国DAX指数,12367.81,12428.08,12441.03,12346.94,12380.94,0.38,70129.94
GDAXI,2019-09-27,德国DAX指数,12327.79,12380.94,12404.47,12324.71,12288.54,0.75,66140.88
GDAXI,2019-09-26,德国DAX指数,12227.77,12288.54,12313.15,12223.29,12234.18,0.44,78923.25
GDAXI,2019-09-25,德国DAX指数,12250.08,12234.18,12261.06,12141.82,12307.15,-0.59,72631.56
GDAXI,2019-09-24,德国DAX指数,12368.96,12307.15,12375.31,12307.15,12342.33,-0.29,60344.76
GDAXI,2019-09-23,德国DAX指数,12432.3,12342.33,12441.02,12264.14,12468.01,-1.01,80383.56
GDAXI,2019-09-20,德国DAX指数,12462.57,12468.01,12490.84,12418.5,12457.7,0.08,192994.0
GDAXI,2019-09-19,德国DAX指数,12355.92,12457.7,12466.78,12354.83,12389.62,0.55,81542.0
GDAXI,2019-09-18,德国DAX指数,12361.23,12389.62,12416.05,12354.49,12372.61,0.14,70537.56
GDAXI,2019-09-17,德国DAX指数,12370.96,12372.61,12392.97,12303.51,12380.31,-0.06,77784.56
GDAXI,2019-09-16,德国DAX指数,12387.68,12380.31,12421.25,12362.98,12468.53,-0.71,80505.13
GDAXI,2019-09-13,德国DAX指数,12412.72,12468.53,12494.25,12408.93,12410.25,0.47,90990.5
GDAXI,2019-09-12,德国DAX指数,12399.4,12410.25,12471.83,12311.81,12359.07,0.41,111214.25
GDAXI,2019-09-11,德国DAX指数,12341.84,12359.07,12394.28,12317.61,12268.71,0.74,90579.19
GDAXI,2019-09-10,德国DAX指数,12210.88,12268.71,12292.14,12179.88,12226.1,0.35,107899.82
GDAXI,2019-09-09,德国DAX指数,12210.87,12226.1,12245.11,12189.6,12191.73,0.28,74246.0
GDAXI,2019-09-06,德国DAX指数,12146.0,12191.73,12205.1,12131.29,12126.78,0.54,80411.0
GDAXI,2019-09-05,德国DAX指数,12117.9,12126.78,12151.31,12084.17,12025.04,0.85,89831.56
GDAXI,2019-09-04,德国DAX指数,12043.96,12025.04,12078.4,11999.83,11910.86,0.96,63323.8
GDAXI,2019-09-03,德国DAX指数,11921.94,11910.86,11956.69,11869.28,11953.78,-0.36,66704.13
GDAXI,2019-09-02,德国DAX指数,11939.99,11953.78,11994.11,11929.91,11939.28,0.12,46207.6
GDAXI,2019-08-30,德国DAX指数,11850.3,11939.28,11989.44,11845.16,11838.88,0.85,77686.5
GDAXI,2019-08-29,德国DAX指数,11686.84,11838.88,11853.91,11661.73,11701.02,1.18,72992.63
GDAXI,2019-08-28,德国DAX指数,11704.67,11701.02,11717.79,11573.64,11730.02,-0.25,59962.61
GDAXI,2019-08-27,德国DAX指数,11638.51,11730.02,11778.62,11616.09,11658.04,0.62,82363.63
GDAXI,2019-08-26,德国DAX指数,11619.66,11658.04,11696.78,11551.99,11611.51,0.4,54752.45
GDAXI,2019-08-23,德国DAX指数,11805.48,11611.51,11823.12,11611.51,11747.04,-1.15,90301.06
GDAXI,2019-08-22,德国DAX指数,11756.21,11747.04,11853.14,11715.26,11802.85,-0.47,74446.06
GDAXI,2019-08-21,德国DAX指数,11673.66,11802.85,11824.66,11673.37,11651.18,1.3,62803.52
GDAXI,2019-08-20,德国DAX指数,11711.78,11651.18,11764.93,11618.93,11715.37,-0.55,68833.31
GDAXI,2019-08-19,德国DAX指数,11679.72,11715.37,11759.0,11625.67,11562.74,1.32,78455.81
GDAXI,2019-08-16,德国DAX指数,11460.65,11562.74,11578.84,11447.34,11412.67,1.31,114055.5
GDAXI,2019-08-15,德国DAX指数,11522.46,11412.67,11530.01,11266.48,11492.66,-0.7,116680.94
GDAXI,2019-08-14,德国DAX指数,11758.75,11492.66,11759.57,11459.37,11750.13,-2.19,106028.88
GDAXI,2019-08-13,德国DAX指数,11632.85,11750.13,11835.88,11539.63,11679.68,0.6,116609.32
GDAXI,2019-08-12,德国DAX指数,11801.06,11679.68,11836.97,11647.01,11693.8,-0.12,76120.81
GDAXI,2019-08-09,德国DAX指数,11806.82,11693.8,11865.63,11674.11,11845.41,-1.28,110487.63
GDAXI,2019-08-08,德国DAX指数,11752.96,11845.41,11845.41,11683.99,11650.15,1.68,104281.75
GDAXI,2019-08-07,德国DAX指数,11636.34,11650.15,11747.74,11559.76,11567.96,0.71,112195.13
GDAXI,2019-08-06,德国DAX指数,11690.27,11567.96,11748.83,11567.96,11658.51,-0.78,88886.88
GDAXI,2019-08-05,德国DAX指数,11758.44,11658.51,11797.52,11628.57,11872.44,-1.8,117303.38
GDAXI,2019-08-02,德国DAX指数,12033.68,11872.44,12034.91,11836.75,12253.15,-3.11,142967.32
GDAXI,2019-08-01,德国DAX指数,12134.71,12253.15,12254.03,12129.33,12189.04,0.53,90473.06
GDAXI,2019-07-31,德国DAX指数,12149.09,12189.04,12226.49,12139.03,12147.24,0.34,94019.56
GDAXI,2019-07-30,德国DAX指数,12398.24,12147.24,12404.51,12115.28,12417.47,-2.18,118257.88
GDAXI,2019-07-29,德国DAX指数,12398.29,12417.47,12473.97,12387.58,12419.9,-0.02,66298.5
GDAXI,2019-07-26,德国DAX指数,12363.86,12419.9,12428.05,12356.15,12362.1,0.47,73308.0
GDAXI,2019-07-25,德国DAX指数,12576.02,12362.1,12599.93,12299.1,12522.89,-1.28,119522.69
GDAXI,2019-07-24,德国DAX指数,12510.52,12522.89,12550.34,12476.55,12490.74,0.26,96088.88
GDAXI,2019-07-23,德国DAX指数,12384.66,12490.74,12531.16,12369.19,12289.4,1.64,97321.75
GDAXI,2019-07-22,德国DAX指数,12243.58,12289.4,12346.02,12236.7,12260.07,0.24,60318.2
GDAXI,2019-07-19,德国DAX指数,12302.64,12260.07,12340.11,12211.67,12227.85,0.26,80209.5
GDAXI,2019-07-18,德国DAX指数,12194.33,12227.85,12296.3,12172.59,12341.03,-0.92,75541.75
GDAXI,2019-07-17,德国DAX指数,12429.87,12341.03,12453.33,12324.33,12430.97,-0.72,75111.13
GDAXI,2019-07-16,德国DAX指数,12392.19,12430.97,12465.19,12366.97,12387.34,0.35,75136.0
GDAXI,2019-07-15,德国DAX指数,12346.59,12387.34,12434.14,12301.08,12323.32,0.52,70764.06
GDAXI,2019-07-12,德国DAX指数,12318.5,12323.32,12354.87,12304.98,12332.12,-0.07,78381.75
GDAXI,2019-07-11,德国DAX指数,12401.02,12332.12,12417.93,12307.34,12373.41,-0.33,78192.13
GDAXI,2019-07-10,德国DAX指数,12412.99,12373.41,12448.81,12356.8,12436.55,-0.51,80393.38
GDAXI,2019-07-09,德国DAX指数,12436.97,12436.55,12477.58,12364.16,12543.51,-0.85,105796.82
GDAXI,2019-07-08,德国DAX指数,12541.18,12543.51,12587.44,12507.72,12568.53,-0.2,91084.31
GDAXI,2019-07-05,德国DAX指数,12632.12,12568.53,12632.12,12522.11,12629.9,-0.49,79900.13
GDAXI,2019-07-04,德国DAX指数,12644.35,12629.9,12656.05,12616.29,12616.24,0.11,54651.31
GDAXI,2019-07-03,德国DAX指数,12548.3,12616.24,12631.81,12545.79,12526.72,0.71,70392.69
GDAXI,2019-07-02,德国DAX指数,12546.93,12526.72,12548.22,12484.26,12521.38,0.04,68934.44
GDAXI,2019-07-01,德国DAX指数,12616.34,12521.38,12619.68,12519.3,12398.8,0.99,93739.94
GDAXI,2019-06-28,德国DAX指数,12302.77,12398.8,12408.22,12297.63,12271.03,1.04,99449.25
GDAXI,2019-06-27,德国DAX指数,12308.26,12271.03,12334.57,12209.34,12245.32,0.21,85035.56
GDAXI,2019-06-26,德国DAX指数,12210.52,12245.32,12315.84,12189.49,12228.44,0.14,87524.69
GDAXI,2019-06-25,德国DAX指数,12226.88,12228.44,12284.57,12213.41,12274.57,-0.38,73907.19
GDAXI,2019-06-24,德国DAX指数,12308.11,12274.57,12341.56,12250.71,12339.92,-0.53,89756.31
GDAXI,2019-06-21,德国DAX指数,12351.98,12339.92,12425.2,12316.41,12355.39,-0.13,210689.63
GDAXI,2019-06-20,德国DAX指数,12409.58,12355.39,12438.37,12355.39,12308.53,0.38,95166.0
GDAXI,2019-06-19,德国DAX指数,12321.43,12308.53,12346.7,12291.19,12331.75,-0.19,104190.57
GDAXI,2019-06-18,德国DAX指数,12069.37,12331.75,12358.0,11987.55,12085.82,2.03,153990.32
GDAXI,2019-06-17,德国DAX指数,12112.47,12085.82,12124.68,12059.92,12096.4,-0.09,84991.31
GDAXI,2019-06-14,德国DAX指数,12124.36,12096.4,12136.65,12049.76,12169.05,-0.6,70037.5
GDAXI,2019-06-13,德国DAX指数,12095.21,12169.05,12201.78,12079.6,12115.68,0.44,69172.06
GDAXI,2019-06-12,德国DAX指数,12093.98,12115.68,12132.28,12068.11,12155.81,-0.33,69957.38
GDAXI,2019-06-11,德国DAX指数,12133.6,12155.81,12227.4,12117.34,12045.38,0.92,95140.69
GDAXI,2019-06-07,德国DAX指数,12003.92,12045.38,12096.61,11987.17,11953.14,0.77,80549.94
GDAXI,2019-06-06,德国DAX指数,11987.92,11953.14,12076.95,11899.82,11980.81,-0.23,89561.06
GDAXI,2019-06-05,德国DAX指数,11981.18,11980.81,12057.73,11928.87,11971.17,0.08,81806.63
GDAXI,2019-06-04,德国DAX指数,11716.55,11971.17,11987.89,11713.87,11792.81,1.51,107666.07
GDAXI,2019-06-03,德国DAX指数,11661.12,11792.81,11793.63,11620.64,11726.84,0.56,104353.69
GDAXI,2019-05-31,德国DAX指数,11742.21,11726.84,11755.12,11662.07,11902.08,-1.47,98490.75
GDAXI,2019-05-30,德国DAX指数,11885.07,11902.08,11924.66,11858.29,11837.81,0.54,47889.5
GDAXI,2019-05-29,德国DAX指数,11906.02,11837.81,11927.64,11828.75,12027.05,-1.57,90848.63
GDAXI,2019-05-28,德国DAX指数,12100.39,12027.05,12113.31,11992.41,12071.18,-0.37,121297.32
GDAXI,2019-05-27,德国DAX指数,12077.88,12071.18,12124.55,12050.49,12011.04,0.5,43767.94
GDAXI,2019-05-24,德国DAX指数,12027.31,12011.04,12082.05,11990.79,11952.41,0.49,82359.56
GDAXI,2019-05-23,德国DAX指数,12064.29,11952.41,12082.75,11926.34,12168.74,-1.78,118104.44
GDAXI,2019-05-22,德国DAX指数,12141.46,12168.74,12211.03,12055.5,12143.47,0.21,87115.31
GDAXI,2019-05-21,德国DAX指数,12111.8,12143.47,12178.25,12066.9,12041.29,0.85,90829.88
GDAXI,2019-05-20,德国DAX指数,12226.85,12041.29,12246.5,11993.91,12238.94,-1.61,105412.63
GDAXI,2019-05-17,德国DAX指数,12252.68,12238.94,12270.89,12150.33,12310.37,-0.58,104474.07
GDAXI,2019-05-16,德国DAX指数,12077.36,12310.37,12310.37,12030.3,12099.57,1.74,109001.19
GDAXI,2019-05-15,德国DAX指数,12018.45,12099.57,12099.57,11862.21,11991.62,0.9,125835.69
GDAXI,2019-05-14,德国DAX指数,11908.77,11991.62,11991.83,11897.93,11876.65,0.97,106200.0
GDAXI,2019-05-13,德国DAX指数,12044.1,11876.65,12052.93,11844.47,12059.83,-1.52,110572.07
GDAXI,2019-05-10,德国DAX指数,12105.28,12059.83,12140.61,12009.75,11973.92,0.72,142098.69
GDAXI,2019-05-09,德国DAX指数,12098.02,11973.92,12125.96,11957.31,12179.93,-1.69,109425.32
GDAXI,2019-05-08,德国DAX指数,12110.87,12179.93,12208.48,12063.74,12092.74,0.72,101036.94
GDAXI,2019-05-07,德国DAX指数,12298.71,12092.74,12319.05,12056.8,12286.88,-1.58,109809.19
GDAXI,2019-05-06,德国DAX指数,12171.9,12286.88,12298.66,12135.42,12412.75,-1.01,88426.44
GDAXI,2019-05-03,德国DAX指数,12345.32,12412.75,12435.67,12344.23,12345.42,0.55,79121.19
GDAXI,2019-05-02,德国DAX指数,12349.1,12345.42,12402.87,12303.96,12344.08,0.01,96355.81
GDAXI,2019-04-30,德国DAX指数,12313.97,12344.08,12345.31,12281.72,12328.02,0.13,82443.69
GDAXI,2019-04-29,德国DAX指数,12308.98,12328.02,12376.06,12266.34,12315.18,0.1,70678.44
GDAXI,2019-04-26,德国DAX指数,12284.46,12315.18,12323.64,12259.76,12282.6,0.27,90044.69
GDAXI,2019-04-25,德国DAX指数,12304.53,12282.6,12321.79,12236.14,12313.16,-0.25,96274.88
GDAXI,2019-04-24,德国DAX指数,12232.99,12313.16,12349.83,12223.98,12235.51,0.63,106440.25
GDAXI,2019-04-23,德国DAX指数,12224.32,12235.51,12251.81,12182.98,12222.39,0.11,77350.63
GDAXI,2019-04-18,德国DAX指数,12138.14,12222.39,12243.63,12100.0,12153.07,0.57,108852.25
GDAXI,2019-04-17,德国DAX指数,12100.44,12153.07,12195.0,12086.89,12101.32,0.43,102282.32
GDAXI,2019-04-16,德国DAX指数,12026.74,12101.32,12116.25,12025.66,12020.28,0.67,83377.88
GDAXI,2019-04-15,德国DAX指数,12011.11,12020.28,12029.98,11983.33,11999.93,0.17,65121.62
GDAXI,2019-04-12,德国DAX指数,11912.58,11999.93,12031.15,11889.99,11935.2,0.54,92887.13
GDAXI,2019-04-11,德国DAX指数,11914.51,11935.2,11963.43,11846.6,11905.91,0.25,78550.38
GDAXI,2019-04-10,德国DAX指数,11864.46,11905.91,11937.11,11863.8,11850.57,0.47,68624.06
GDAXI,2019-04-09,德国DAX指数,11927.01,11850.57,11988.53,11850.57,11963.4,-0.94,67927.81
GDAXI,2019-04-08,德国DAX指数,11979.73,11963.4,11989.59,11948.26,12009.75,-0.39,65645.94
GDAXI,2019-04-05,德国DAX指数,11993.22,12009.75,12024.23,11967.7,11988.01,0.18,74961.06
GDAXI,2019-04-04,德国DAX指数,11924.61,11988.01,12029.26,11916.57,11954.4,0.28,80223.56
GDAXI,2019-04-03,德国DAX指数,11855.4,11954.4,11961.36,11854.21,11754.79,1.7,96284.75
GDAXI,2019-04-02,德国DAX指数,11703.24,11754.79,11777.65,11659.15,11681.99,0.62,79777.56
GDAXI,2019-04-01,德国DAX指数,11617.18,11681.99,11706.64,11612.7,11526.04,1.35,99978.56
GDAXI,2019-03-29,德国DAX指数,11492.09,11526.04,11549.42,11442.12,11428.16,0.86,92088.0
GDAXI,2019-03-28,德国DAX指数,11422.16,11428.16,11494.15,11414.66,11419.04,0.08,92170.38
GDAXI,2019-03-27,德国DAX指数,11439.02,11419.04,11502.35,11368.13,11419.48,0.0,105264.88
GDAXI,2019-03-26,德国DAX指数,11374.18,11419.48,11447.13,11299.8,11346.65,0.64,82458.0
GDAXI,2019-03-25,德国DAX指数,11323.2,11346.65,11392.0,11312.54,11364.17,-0.15,77377.5
GDAXI,2019-03-22,德国DAX指数,11578.39,11364.17,11623.97,11356.49,11549.96,-1.61,115657.13
GDAXI,2019-03-21,德国DAX指数,11566.87,11549.96,11582.54,11467.79,11603.89,-0.46,94452.88
GDAXI,2019-03-20,德国DAX指数,11704.44,11603.89,11721.41,11596.2,11788.41,-1.57,103944.82
GDAXI,2019-03-19,德国DAX指数,11672.76,11788.41,11823.29,11652.02,11657.06,1.13,84064.38
GDAXI,2019-03-18,德国DAX指数,11685.54,11657.06,11712.36,11635.88,11685.69,-0.24,93931.56
GDAXI,2019-03-15,德国DAX指数,11608.67,11685.69,11725.66,11575.33,11587.47,0.85,193801.5
GDAXI,2019-03-14,德国DAX指数,11573.42,11587.47,11635.76,11541.1,11572.41,0.13,90303.31
GDAXI,2019-03-13,德国DAX指数,11499.32,11572.41,11586.9,11486.74,11524.17,0.42,80792.88
GDAXI,2019-03-12,德国DAX指数,11612.46,11524.17,11618.73,11499.47,11543.48,-0.17,90067.25
GDAXI,2019-03-11,德国DAX指数,11497.98,11543.48,11550.59,11462.9,11457.84,0.75,73789.25
GDAXI,2019-03-08,德国DAX指数,11429.77,11457.84,11475.55,11405.21,11517.8,-0.52,84480.44
GDAXI,2019-03-07,德国DAX指数,11546.42,11517.8,11612.95,11452.86,11587.63,-0.6,102611.38
GDAXI,2019-03-06,德国DAX指数,11593.21,11587.63,11652.77,11565.22,11620.74,-0.28,67220.94
GDAXI,2019-03-05,德国DAX指数,11570.97,11620.74,11627.78,11551.45,11592.66,0.24,65611.25
GDAXI,2019-03-04,德国DAX指数,11646.21,11592.66,11650.44,11591.74,11601.68,-0.08,60219.23
GDAXI,2019-03-01,德国DAX指数,11584.24,11601.68,11676.86,11583.08,11515.64,0.75,74963.94
GDAXI,2019-02-28,德国DAX指数,11430.8,11515.64,11524.99,11416.08,11487.33,0.25,86731.88
GDAXI,2019-02-27,德国DAX指数,11493.81,11487.33,11521.22,11442.97,11540.79,-0.46,86871.31
GDAXI,2019-02-26,德国DAX指数,11446.29,11540.79,11556.87,11441.87,11505.39,0.31,76324.06
GDAXI,2019-02-25,德国DAX指数,11517.76,11505.39,11544.31,11480.49,11457.7,0.42,72113.25
GDAXI,2019-02-22,德国DAX指数,11422.62,11457.7,11504.71,11420.74,11423.28,0.3,68962.69
GDAXI,2019-02-21,德国DAX指数,11448.65,11423.28,11454.44,11392.27,11401.97,0.19,80184.81
GDAXI,2019-02-20,德国DAX指数,11338.74,11401.97,11437.47,11318.74,11309.21,0.82,74066.81
GDAXI,2019-02-19,德国DAX指数,11280.73,11309.21,11371.44,11244.52,11299.2,0.09,69224.19
GDAXI,2019-02-18,德国DAX指数,11287.74,11299.2,11318.19,11256.27,11299.8,-0.01,57200.34
GDAXI,2019-02-15,德国DAX指数,11044.8,11299.8,11323.05,11018.95,11089.79,1.89,108908.07
GDAXI,2019-02-14,德国DAX指数,11257.8,11089.79,11260.55,11077.78,11167.22,-0.69,85963.06
GDAXI,2019-02-13,德国DAX指数,11174.85,11167.22,11217.3,11125.59,11126.08,0.37,71930.31
GDAXI,2019-02-12,德国DAX指数,11123.43,11126.08,11164.38,11116.86,11014.59,1.01,77158.31
GDAXI,2019-02-11,德国DAX指数,10955.83,11014.59,11041.95,10944.58,10906.78,0.99,71704.13
GDAXI,2019-02-08,德国DAX指数,10991.79,10906.78,11045.41,10863.56,11022.02,-1.05,105464.69
GDAXI,2019-02-07,德国DAX指数,11262.97,11022.02,11286.46,11022.02,11324.72,-2.67,111362.69
GDAXI,2019-02-06,德国DAX指数,11337.54,11324.72,11347.94,11297.42,11367.98,-0.38,78242.13
GDAXI,2019-02-05,德国DAX指数,11178.75,11367.98,11371.74,11177.7,11176.58,1.71,92184.25
GDAXI,2019-02-04,德国DAX指数,11180.42,11176.58,11209.31,11100.34,11180.66,-0.04,76459.19
GDAXI,2019-02-01,德国DAX指数,11198.46,11180.66,11218.51,11116.08,11173.1,0.07,104846.13
GDAXI,2019-01-31,德国DAX指数,11257.92,11173.1,11311.37,11051.11,11181.66,-0.08,115407.38
GDAXI,2019-01-30,德国DAX指数,11210.68,11181.66,11215.21,11132.38,11218.83,-0.33,75907.63
GDAXI,2019-01-29,德国DAX指数,11191.52,11218.83,11276.28,11159.17,11210.31,0.08,77452.63
GDAXI,2019-01-28,德国DAX指数,11233.16,11210.31,11275.21,11196.42,11281.79,-0.63,75382.63
GDAXI,2019-01-25,德国DAX指数,11234.05,11281.79,11321.62,11218.35,11130.18,1.36,103092.57
GDAXI,2019-01-24,德国DAX指数,11045.64,11130.18,11149.32,11032.53,11071.54,0.53,113967.07
GDAXI,2019-01-23,德国DAX指数,11043.64,11071.54,11135.75,11007.21,11090.11,-0.17,90466.81
GDAXI,2019-01-22,德国DAX指数,11076.98,11090.11,11142.22,11034.55,11136.2,-0.41,75717.63
GDAXI,2019-01-21,德国DAX指数,11176.12,11136.2,11179.91,11125.53,11205.54,-0.62,67995.0
GDAXI,2019-01-18,德国DAX指数,11001.31,11205.54,11216.82,10993.83,10918.62,2.63,122818.13
GDAXI,2019-01-17,德国DAX指数,10852.5,10918.62,10929.3,10822.25,10931.24,-0.12,81780.38
GDAXI,2019-01-16,德国DAX指数,10940.36,10931.24,10947.87,10866.39,10891.79,0.36,82278.94
GDAXI,2019-01-15,德国DAX指数,10962.95,10891.79,10994.83,10812.59,10855.91,0.33,82677.75
GDAXI,2019-01-14,德国DAX指数,10820.85,10855.91,10886.23,10786.75,10887.46,-0.29,67985.38
GDAXI,2019-01-11,德国DAX指数,10949.13,10887.46,10959.0,10829.92,10921.59,-0.31,77873.44
GDAXI,2019-01-10,德国DAX指数,10843.89,10921.59,10927.13,10788.05,10893.32,0.26,79644.88
GDAXI,2019-01-09,德国DAX指数,10884.75,10893.32,10961.92,10839.09,10803.98,0.83,99043.19
GDAXI,2019-01-08,德国DAX指数,10750.19,10803.98,10910.71,10745.03,10747.81,0.52,96569.31
GDAXI,2019-01-07,德国DAX指数,10814.39,10747.81,10814.47,10681.27,10767.69,-0.18,73351.94
GDAXI,2019-01-04,德国DAX指数,10533.94,10767.69,10786.34,10483.9,10416.66,3.37,98288.06
GDAXI,2019-01-03,德国DAX指数,10467.11,10416.66,10538.66,10400.11,10580.19,-1.55,87354.38
GDAXI,2019-01-02,德国DAX指数,10477.77,10580.19,10612.72,10386.97,10558.96,0.2,82089.38
GDAXI,2018-12-28,德国DAX指数,10452.02,10558.96,10586.8,10431.38,10381.51,1.71,54231.18
GDAXI,2018-12-27,德国DAX指数,10607.42,10381.51,10635.45,10279.2,10633.82,-2.37,107373.82
GDAXI,2018-12-21,德国DAX指数,10573.08,10633.82,10654.66,10512.64,10611.1,0.21,222847.5
GDAXI,2018-12-20,德国DAX指数,10621.18,10611.1,10686.37,10563.44,10766.21,-1.44,126237.63
GDAXI,2018-12-19,德国DAX指数,10777.42,10766.21,10831.44,10749.55,10740.89,0.24,99490.81
GDAXI,2018-12-18,德国DAX指数,10744.28,10740.89,10841.42,10714.97,10772.2,-0.29,99265.56
GDAXI,2018-12-17,德国DAX指数,10852.99,10772.2,10886.8,10700.62,10865.77,-0.86,88246.06
GDAXI,2018-12-14,德国DAX指数,10809.58,10865.77,10903.39,10733.75,10924.7,-0.54,83940.88
GDAXI,2018-12-13,德国DAX指数,10978.68,10924.7,10988.77,10887.26,10929.43,-0.04,90719.88
GDAXI,2018-12-12,德国DAX指数,10832.04,10929.43,10971.12,10815.51,10780.51,1.38,106423.07
GDAXI,2018-12-11,德国DAX指数,10711.4,10780.51,10884.62,10684.62,10622.07,1.49,104963.44
GDAXI,2018-12-10,德国DAX指数,10726.17,10622.07,10757.73,10585.77,10788.09,-1.54,123240.38
GDAXI,2018-12-07,德国DAX指数,10876.34,10788.09,10927.37,10788.09,10810.98,-0.21,103487.94
GDAXI,2018-12-06,德国DAX指数,11053.58,10810.98,11063.44,10762.41,11200.24,-3.48,136092.63
GDAXI,2018-12-05,德国DAX指数,11204.32,11200.24,11266.28,11177.15,11335.32,-1.19,75656.06
GDAXI,2018-12-04,德国DAX指数,11429.82,11335.32,11442.19,11330.44,11465.46,-1.14,86399.63
GDAXI,2018-12-03,德国DAX指数,11534.75,11465.46,11566.97,11457.61,11257.24,1.85,104379.94
GDAXI,2018-11-30,德国DAX指数,11311.66,11257.24,11315.3,11208.6,11298.23,-0.36,112384.57
GDAXI,2018-11-29,德国DAX指数,11377.21,11298.23,11403.72,11275.7,11298.88,-0.01,95245.56
GDAXI,2018-11-28,德国DAX指数,11355.8,11298.88,11358.8,11279.46,11309.11,-0.09,75206.69
GDAXI,2018-11-27,德国DAX指数,11380.79,11309.11,11400.05,11264.65,11354.72,-0.4,77786.75
GDAXI,2018-11-26,德国DAX指数,11315.9,11354.72,11390.93,11301.82,11192.69,1.45,92200.63
GDAXI,2018-11-23,德国DAX指数,11146.55,11192.69,11205.99,11093.52,11138.49,0.49,64960.68
GDAXI,2018-11-22,德国DAX指数,11216.29,11138.49,11221.77,11119.04,11244.17,-0.94,66561.13
GDAXI,2018-11-21,德国DAX指数,11138.25,11244.17,11257.83,11113.34,11066.41,1.61,95469.44
GDAXI,2018-11-20,德国DAX指数,11157.65,11066.41,11187.16,11009.25,11244.54,-1.58,123678.07
GDAXI,2018-11-19,德国DAX指数,11384.0,11244.54,11419.55,11231.59,11341.0,-0.85,81152.75
GDAXI,2018-11-16,德国DAX指数,11425.8,11341.0,11448.56,11233.21,11353.67,-0.11,116513.63
GDAXI,2018-11-15,德国DAX指数,11447.84,11353.67,11500.66,11254.92,11412.53,-0.52,99860.75
GDAXI,2018-11-14,德国DAX指数,11394.75,11412.53,11566.79,11314.6,11472.22,-0.52,109691.25
GDAXI,2018-11-13,德国DAX指数,11374.11,11472.22,11495.69,11349.94,11325.44,1.3,103137.63
GDAXI,2018-11-12,德国DAX指数,11591.59,11325.44,11598.51,11310.72,11529.16,-1.77,96093.88
GDAXI,2018-11-09,德国DAX指数,11489.19,11529.16,11549.06,11418.35,11527.32,0.02,106908.25
GDAXI,2018-11-08,德国DAX指数,11629.0,11527.32,11648.79,11503.36,11579.1,-0.45,83123.56
GDAXI,2018-11-07,德国DAX指数,11542.09,11579.1,11634.81,11532.34,11484.34,0.83,88646.19
GDAXI,2018-11-06,德国DAX指数,11518.17,11484.34,11528.52,11436.53,11494.96,-0.09,86753.25
GDAXI,2018-11-05,德国DAX指数,11522.33,11494.96,11555.97,11479.19,11518.99,-0.21,71519.38
GDAXI,2018-11-02,德国DAX指数,11636.37,11518.99,11689.96,11518.87,11468.54,0.44,113323.69
GDAXI,2018-11-01,德国DAX指数,11419.61,11468.54,11575.43,11416.36,11447.51,0.18,101908.38
GDAXI,2018-10-31,德国DAX指数,11417.09,11447.51,11499.38,11391.64,11287.39,1.42,131220.57
GDAXI,2018-10-30,德国DAX指数,11391.78,11287.39,11394.37,11212.58,11335.48,-0.42,102376.0
GDAXI,2018-10-29,德国DAX指数,11270.67,11335.48,11444.86,11218.92,11200.62,1.2,101769.38
GDAXI,2018-10-26,德国DAX指数,11180.96,11200.62,11205.83,11051.04,11307.12,-0.94,142992.5
GDAXI,2018-10-25,德国DAX指数,11098.68,11307.12,11324.92,11078.37,11191.63,1.03,124094.88
GDAXI,2018-10-24,德国DAX指数,11298.65,11191.63,11391.94,11166.84,11274.28,-0.73,121105.94
